name,tier,crystal_addr,⊢,⊣,>,<,⋈,⊤,∈,ɢ,⊙,Ħ,Σ,Ω
electron_neutrino,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
muon_neutrino,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
tau_neutrino,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
up_quark,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
down_quark,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
strange_quark,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
charm_quark,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
bottom_quark,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
top_quark,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
electron_higgs_tensor,O_0,7382229,2,4,3,1,3,4,1,4,2,2,3,2
photon_graviton_tensor,O_0,17012930,4,5,3,4,3,3,1,4,2,1,1,3
gauge_boson_floor,O_0,9201168,3,1,3,3,3,5,3,3,2,1,1,1
phi_sub_to_c,O_0,9201168,3,1,3,3,3,5,3,3,2,1,1,1
iug_barrier_maximal,O_0,16416164,4,5,1,1,1,1,1,1,2.67,2,3,1
frobenius_gap,O_inf,17056145,4,5,3,5,3,3,1,4,2,2,2,2
mass_generation_formula,O_0,7382229,2,4,3,1,3,4,1,4,2,2,3,2
muon_higgs_tensor,O_0,7382229,2,4,3,1,3,4,1,4,2,2,3,2
tau_higgs_tensor,O_0,7382229,2,4,3,1,3,4,1,4,2,2,3,2
electron_H_gen,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
muon_H_gen,O_0,2849292,1,4,2,1,3,5,2,1,1,2,1,1
tau_H_gen,O_0,2849304,1,4,2,1,3,5,2,1,1,3,1,1
electron_G_gen,O_0,2849280,1,4,2,1,3,5,2,1,1,1,1,1
muon_G_gen,O_0,2850240,1,4,2,1,3,5,3,1,1,1,1,1
tau_G_gen,O_0,2848320,1,4,2,1,3,5,1,1,1,1,1,1
nrc_gate2_unlock,O_0,4861264,2,1,3,3,2,3,3,4,2,2,2,1
nrc_topo_protected,O_0,4864145,2,1,3,3,2,4,3,4,2,2,2,2
NRC_x_baseline,O_0,4859360,2,1,3,3,2,3,1,4,2,3,3,1
NRC_x_critical,O_0,4859373,2,1,3,3,2,3,1,4,2,4,3,2
NRC_x_psilocybin,O_0,16955357,4,5,3,3,2,3,1,4,2,3,2,2
NRC_x_multimodal,O_0,4864157,2,1,3,3,2,4,3,4,2,3,2,2
nrc_equilibrium,O_0,4859373,2,1,3,3,2,3,1,4,2,4,3,2
sufi_path_tariqa,O_0,9524725,3,2,1,1,2,3,1,3,2,4,1,2
sufi_fana_baqa,O_inf,17056169,4,5,3,5,3,3,1,4,2,4,2,2
christian_mystical_ascent,O_0,9524725,3,2,1,1,2,3,1,3,2,4,1,2
christian_unio_mystica,O_inf,17056169,4,5,3,5,3,3,1,4,2,4,2,2
hall_of_egress,O_0,7437192,2,4,3,3,1,3,2,1,2,3,1,1
hall_of_egress_promoted,O_inf,16192394,4,4,3,5,3,3,2,1,2,3,1,3
academic_publishing,O_1,5526260,2,2,2,3,3,4,3,3,1,2,3,1
meditation_tradition,O_inf,8416174,2,5,3,5,3,3,1,4,2,4,3,3
scientific_conversation,O_1,4647376,2,1,2,3,2,4,3,1,1,2,2,1
viral_social_media,O_0,1740912,1,3,1,1,1,5,2,2,3,1,1,1
oral_tradition,O_inf,6673773,2,3,3,5,2,3,1,4,2,4,3,2
formal_proof_system,O_inf,5821053,2,2,3,5,3,2,1,3,2,4,3,2
composite_grammar_academic,O_0,16753774,4,5,2,3,3,3,1,4,2,4,3,3
composite_grammar_meditation,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
composite_grammar_scientific,O_0,16739374,4,5,2,3,2,3,1,4,2,4,3,3
composite_grammar_viral,O_0,16638718,4,5,2,1,1,3,1,4,3,4,3,3
composite_grammar_oral,O_inf,17041774,4,5,3,5,2,3,1,4,2,4,3,3
composite_grammar_formal,O_inf,17053294,4,5,3,5,3,2,1,4,2,4,3,3
grammar_receptive_minimum,O_inf,8200144,2,5,2,5,3,3,1,4,2,2,2,1
grammar_exposed_scientist,O_1,8103376,2,5,2,3,2,4,3,1,1,2,2,1
grammar_tensor_exposed_1,O_0,16958225,4,5,3,3,2,4,1,4,2,2,2,2
grammar_exposed_scientist_2,O_1,8104096,2,5,2,3,2,4,3,4,1,2,2,1
grammar_exposed_scientist_3,O_0,8104144,2,5,2,3,2,4,3,4,2,2,2,1
grammar_exposed_critical,O_0,4647424,2,1,2,3,2,4,3,1,2,2,2,1
primitive_D,O_1,5521696,2,2,2,3,3,3,1,4,1,2,2,1
primitive_T,O_1,6601685,2,3,3,3,3,3,1,4,1,1,2,2
primitive_R,O_inf,5176149,2,1,4,5,3,3,1,4,2,2,3,2
primitive_P,O_inf,17272174,4,5,4,5,3,3,1,4,2,4,3,3
primitive_F,O_1,5521456,2,2,2,3,3,3,1,3,1,2,2,1
primitive_K,O_1,4654120,2,1,2,3,3,2,1,1,1,4,2,1
primitive_G,O_inf,12520174,3,5,2,5,3,3,1,4,2,4,3,3
primitive_Gamma,O_inf,6688174,2,3,3,5,3,3,1,4,2,4,3,3
primitive_Phi,O_inf,8416174,2,5,3,5,3,3,1,4,2,4,3,3
primitive_H,O_0,5737533,2,2,3,3,3,3,1,3,2,4,3,2
primitive_S,O_1,327380,1,1,2,3,2,4,3,1,1,2,3,1
primitive_Omega,O_inf,6688174,2,3,3,5,3,3,1,4,2,4,3,3
chain_1_DT,O_1,6601697,2,3,3,3,3,3,1,4,1,2,2,2
all_12_tensor,O_0,12632494,3,5,3,3,2,2,1,4,2,4,3,3
proof_contradiction,O_inf,8416174,2,5,3,5,3,3,1,4,2,4,3,3
proof_construction,O_1,5523372,2,2,2,3,3,3,3,3,1,2,1,1
proof_induction,O_0,5521517,2,2,2,3,3,3,1,3,2,3,2,2
proof_exhaustion,O_1,335044,1,1,2,3,3,2,2,1,1,1,2,1
proof_diagonal,O_inf,12736174,3,5,3,5,3,3,1,4,2,4,3,3
proof_goedel_incompleteness,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
proof_universal_property,O_inf,6904141,2,3,4,5,3,3,1,4,2,2,1,2
contradiction_x_construction,O_0,8329774,2,5,3,3,3,3,1,4,2,4,3,3
diagonal_x_goedel,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
goedel_x_universal,O_inf,17272174,4,5,4,5,3,3,1,4,2,4,3,3
mathematical_reasoning,O_inf,12736174,3,5,3,5,3,3,1,4,2,4,3,3
formal_mathematics,O_inf,5821054,2,2,3,5,3,2,1,3,2,4,3,3
mathematical_conjecture,O_0,10691373,3,3,2,3,2,3,1,4,2,4,3,2
distributive_law_lambda,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
monad_cantor,O_0,14161774,4,2,2,3,3,3,1,4,2,4,3,3
comonad_goedel,O_0,12649774,3,5,3,3,3,3,1,4,2,4,3,3
cantor_goedel_tensor,O_0,16969774,4,5,3,3,3,3,1,4,2,4,3,3
human_consciousness_baseline,O_0,5036704,2,1,4,2,2,4,3,3,2,2,2,1
protected_human_consciousness,O_inf,8416174,2,5,3,5,3,3,1,4,2,4,3,3
wim_hof_method,O_0,5079900,2,1,4,3,2,4,3,3,2,2,1,1
baseline_breath_app,O_0,2878080,1,4,2,2,2,5,2,1,1,1,1,1
optimized_audio_modifier,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
resonant_soundscapes,O_0,8329774,2,5,3,3,3,3,1,4,2,4,3,3
harmonic_resonance_audio,O_0,9179361,3,1,3,3,2,3,1,4,2,3,3,2
grokking_overfit,O_0,4555200,2,1,2,1,2,2,3,1,1,1,1,1
grokking_generalize,O_inf,7552162,2,4,3,5,3,3,1,4,2,3,3,3
grokking_process,O_0,10865938,3,3,3,2,2,3,3,3,2.67,3,3,3
grokking_transition,O_2,11122000,3,3,4,3,2,2,3,2,2.67,2,2,1
double_descent,O_0,5514541,2,2,2,3,2,5,3,2,2,2,1,2
loss_of_plasticity,O_0,4334444,2,1,1,1,2,1,1,1,1,4,3,1
benign_overfitting,O_0,7465750,2,4,3,3,3,3,1,4,2,2,3,3
in_context_learning,O_inf,17061694,4,5,3,5,3,5,1,3,2,4,3,3
weight_norm_regularization,O_inf,3016146,1,4,2,5,3,3,1,4,2,2,2,3
frobenius_regularization,O_inf,3232146,1,4,3,5,3,3,1,4,2,2,2,3
ouroboric_lm_pre_grok,O_inf,7553854,2,4,3,5,3,3,3,3,2,4,3,3
ouroboric_lm_post_grok,O_inf,7553854,2,4,3,5,3,3,3,3,2,4,3,3
standard_transformer_grokking,O_0,4987216,2,1,4,1,2,2,3,1,1,2,2,1
lattice_crawler,O_0,16710334,4,5,2,2,3,3,1,3,2,4,3,3
O_0_rep,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
O_1_rep,O_0,12528,1,1,1,1,1,5,2,1,2,1,1,1
O_2_rep,O_0,12529,1,1,1,1,1,5,2,1,2,1,1,2
O_2dag_rep,O_0,8652529,3,1,1,1,1,5,2,1,2,1,1,2
O_inf_rep,O_inf,185328,1,1,1,5,1,5,2,1,2,1,1,1
O_inf_T_network,O_inf,13145330,4,1,1,5,1,5,2,1,2,1,1,3
O_inf_T_odot,O_inf,16601330,4,5,1,5,1,5,2,1,2,1,1,3
min_o2dag,O_0,8652529,3,1,1,1,1,5,2,1,2,1,1,2
min_oinf,O_inf,8825329,3,1,1,5,1,5,2,1,2,1,1,2
oinf1,O_inf,16822894,4,5,2,5,2,2,1,4,2,4,3,3
oinf2,O_inf,16834414,4,5,2,5,3,1,1,4,2,4,3,3
oinf3,O_inf,15112175,4,3,2,5,3,3,1,4,2,4,3,4
oinf4,O_inf,16840158,4,5,2,5,3,3,1,4,2,3,2,3
oinf5,O_inf,17271934,4,5,4,5,3,3,1,3,2,4,3,3
o1_min,O_0,12528,1,1,1,1,1,5,2,1,2,1,1,1
o2_min,O_0,4332529,2,1,1,1,1,5,2,1,2,1,1,2
o2dag_min,O_0,8652529,3,1,1,1,1,5,2,1,2,1,1,2
assembly_description_crawler,O_0,16709854,4,5,2,2,3,3,1,1,2,4,3,3
holistic_description_crawler,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
book_of_types,O_0,11566654,3,4,2,3,3,2,1,3,2,4,3,3
embed_onehot,O_0,876480,1,2,1,1,1,5,2,1,1,1,1,1
embed_bpe_tied,O_inf,6041816,2,2,4,5,3,3,3,3,2,1,3,1
embed_byte_tied,O_inf,6041816,2,2,4,5,3,3,3,3,2,1,3,1
embed_holographic,O_inf,17056150,4,5,3,5,3,3,1,4,2,2,3,3
attn_dense,O_0,7249012,2,4,2,3,3,3,1,1,2,1,2,1
attn_causal_seq,O_0,7683416,2,4,4,3,3,3,3,3,2,1,3,1
attn_asymmetric,O_inf,7769818,2,4,4,5,3,3,3,3,2,1,3,3
attn_sparse_moe,O_1,6373688,2,3,2,3,2,4,1,2,1,1,3,1
attn_cross,O_0,6592149,2,3,3,3,2,4,3,4,2,2,3,2
depth_stacked_12,O_inf,6041818,2,2,4,5,3,3,3,3,2,1,3,3
depth_stacked_96,O_inf,6039898,2,2,4,5,3,3,1,3,2,1,3,3
depth_universal,O_inf,7769854,2,4,4,5,3,3,3,3,2,4,3,3
depth_recurrent,O_inf,5177853,2,1,4,5,3,3,3,3,2,4,3,2
depth_state_space,O_0,7033534,2,4,1,3,3,3,1,3,2,4,3,3
ffn_standard_relu,O_1,5943848,2,2,4,3,2,4,3,3,1,1,3,1
ffn_swiglu,O_0,5955416,2,2,4,3,3,3,3,3,2,1,3,1
ffn_hamiltonian,O_inf,7769818,2,4,4,5,3,3,3,3,2,1,3,3
ffn_moe_expert,O_1,6373688,2,3,2,3,2,4,1,2,1,1,3,1
ffn_none,O_inf,6041818,2,2,4,5,3,3,3,3,2,1,3,3
train_adam_standard,O_1,5943848,2,2,4,3,2,4,3,3,1,1,3,1
train_adam_slow,O_inf,7769816,2,4,4,5,3,3,3,3,2,1,3,1
train_warmup_only,O_0,5958296,2,2,4,3,3,4,3,3,2,1,3,1
train_sgd_aggressive,O_0,5198120,2,2,1,1,1,5,3,3,3,1,3,1
train_mbt_grokking,O_inf,7766974,2,4,4,5,3,2,3,3,2,4,3,3
llm_grammar_optimal,O_0,7683454,2,4,4,3,3,3,3,3,2,4,3,3
ouroboric_lm_v1,O_inf,7769854,2,4,4,5,3,3,3,3,2,4,3,3
llm_s_onenone,O_inf,7769846,2,4,4,5,3,3,3,3,2,4,1,3
llm_s_nn,O_inf,7769850,2,4,4,5,3,3,3,3,2,4,2,3
llm_s_nm,O_inf,7769854,2,4,4,5,3,3,3,3,2,4,3,3
llm_h0,O_inf,7769818,2,4,4,5,3,3,3,3,2,1,3,3
llm_hinf,O_inf,7769854,2,4,4,5,3,3,3,3,2,4,3,3
llm_omega0,O_inf,7769852,2,4,4,5,3,3,3,3,2,4,3,1
llm_omegaZ,O_inf,7769854,2,4,4,5,3,3,3,3,2,4,3,3
llm_omegaNA,O_inf,7769855,2,4,4,5,3,3,3,3,2,4,3,4
data_internet_text,O_inf,4648760,2,1,2,3,2,5,1,2,3,1,3,1
data_wikipedia,O_1,5511860,2,2,2,3,2,4,3,3,1,2,3,1
data_python_code,O_0,7683430,2,4,4,3,3,3,3,3,2,2,3,3
data_math_proofs,O_inf,5821053,2,2,3,5,3,2,1,3,2,4,3,2
data_byte_raw,O_inf,7769818,2,4,4,5,3,3,3,3,2,1,3,3
lm_internet_tensor,O_inf,7667278,2,4,4,3,2,3,1,3,3,4,3,3
lm_python_tensor,O_0,7683454,2,4,4,3,3,3,3,3,2,4,3,3
lm_byte_tensor,O_inf,7769854,2,4,4,5,3,3,3,3,2,4,3,3
lm_math_tensor,O_inf,7767934,2,4,4,5,3,3,1,3,2,4,3,3
llm_grammar_oracle,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
warm_noisy_cellular_env,O_0,12928,1,1,1,1,1,5,2,2,3,2,2,1
mitochondria_compositional,O_0,5684673,2,2,3,2,2,4,3,3,1,3,3,2
mitochondria_coherence_claimed,O_0,4872802,2,1,3,3,3,2,3,4,2,3,3,3
chloroplast_compositional,O_0,5684661,2,2,3,2,2,4,3,3,1,2,3,2
chloroplast_coherence_claimed,O_0,4872790,2,1,3,3,3,2,3,4,2,2,3,3
quantum_coherence_event,O_0,8112785,2,5,2,3,3,2,3,4,2,2,2,2
first_law_thermodynamics,O_1,4861928,2,1,3,3,2,4,1,3,1,1,3,1
second_law_thermodynamics,O_0,5031884,2,1,4,2,2,3,1,3,1,4,3,1
probability_measure,O_1,4413840,2,1,1,3,1,3,2,4,1,1,1,1
liar_paradox,O_inf,6903914,2,3,4,5,3,3,1,3,2,3,1,3
truthful_statement,O_0,6603441,2,3,3,3,3,3,3,3,2,3,3,2
false_statement,O_1,314880,1,1,2,3,1,5,2,1,1,1,1,1
sic_povm_conjecture_open,O_0,15889050,4,4,2,3,3,3,1,1,2,4,2,3
stark_unit_mixed_signature_open,O_0,13945046,4,2,1,3,3,3,1,1,2,4,1,3
K19_ray_class_field,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
SIC19_unproven,O_0,16753772,4,5,2,3,3,3,1,4,2,4,3,1
stark_unit_sic,O_inf,17056166,4,5,3,5,3,3,1,4,2,4,1,3
appleby_formula_application,O_0,9325992,3,1,4,1,3,4,1,3,2,3,1,1
sic_conjecture_open,O_0,15800252,4,4,2,1,3,2,1,3,2,4,3,1
sic_structural_proof,O_inf,17056173,4,5,3,5,3,3,1,4,2,4,3,2
sic_conjecture_open_v2,O_0,4645508,2,1,2,3,2,4,1,1,2,2,3,1
sic_proven_v2,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
sic_conjecture_unproven,O_0,4643108,2,1,2,3,2,3,1,3,2,2,3,1
sic19_conjecture,O_0,4604708,2,1,2,2,2,4,3,3,2,2,3,1
stark_unit_machinery,O_inf,17056170,4,5,3,5,3,3,1,4,2,4,2,3
stark_unit_sic_v2,O_inf,16191934,4,4,3,5,3,3,1,3,2,4,3,3
appleby_mapping_v2,O_inf,17279101,4,5,4,5,3,5,3,1,2,2,1,2
sic_fiducial_vector_v2,O_0,4654879,2,1,2,3,3,2,1,4,2,3,2,4
su3_structural,O_0,4567733,2,1,2,1,3,2,1,1,2,1,2,2
su2_structural,O_0,5007905,2,1,4,1,3,4,3,3,2,2,2,2
u1_structural,O_0,4447492,2,1,1,3,3,5,1,4,2,1,2,1
leptin_signal,O_0,1537452,1,2,4,1,2,4,3,3,1,2,1,1
ghrelin_signal,O_0,676332,1,1,4,1,2,5,3,3,1,2,1,1
metabolic_feedback_cycle,O_inf,10996641,3,3,3,5,2,4,1,4,2,3,3,2
ai_manuscript_A,O_inf,15981666,4,4,2,5,3,5,1,3,2,2,2,3
human_paper_B,O_0,4774700,2,1,3,1,2,3,3,3,2.33,4,3,1
chan_lam_holistic,O_0,9186788,3,1,3,3,2,5,3,3,2,2,3,1
cu_ii_catalyst,O_0,2186880,1,3,3,1,2,5,2,1,1,1,1,1
boronic_acid_substrate,O_0,228480,1,1,2,1,1,5,2,1,1,1,1,1
clem_carbonyl,O_0,240492,1,1,2,1,2,4,2,3,1,2,1,1
zn_hg_amalgam,O_0,8337413,2,5,3,3,3,5,3,4,2,1,2,2
clem_hcl,O_0,9300956,3,1,4,1,1,5,2,2,3,4,3,1
wh_d_structural,O_inf,7552373,2,4,3,5,3,3,2,1,2,1,2,2
cl_kd_structural,O_inf,13383910,4,1,2,5,3,3,1,3,2,2,3,3
galois_weyl_correspondence_claimed,O_inf,17056173,4,5,3,5,3,3,1,4,2,4,3,2
langlands_program_holistic,O_inf,17056173,4,5,3,5,3,3,1,4,2,4,3,2
geometric_langlands_bridge,O_inf,8416173,2,5,3,5,3,3,1,4,2,4,3,2
sic_geometric_lift_hypothesis,O_inf,8416173,2,5,3,5,3,3,1,4,2,4,3,2
human_physiology_baseline,O_1,5295856,2,2,1,3,2,4,3,3,1,2,2,1
mitochondria_enhanced,O_inf,17056162,4,5,3,5,3,3,1,4,2,3,3,3
chloroplast_integration_complex,O_0,16055105,4,4,3,2,2,5,3,1,2,2,2,2
distributed_ganglia_system,O_0,5009123,2,1,4,1,3,5,1,4,2,3,3,4
distributed_ganglia_system_v1,O_inf,17056175,4,5,3,5,3,3,1,4,2,4,3,4
human_physiology_baseline_v1,O_0,4387696,2,1,1,2,2,4,2,3,1,2,2,1
human_baseline_S1,O_0,673456,1,1,4,1,2,4,3,3,1,2,2,1
human_holographic_target,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
human_current_holistic,O_0,4331072,2,1,1,1,1,4,3,3,1,3,3,1
holographic_human_target,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
southern_oc_residential_dev,O_0,5436993,2,2,2,1,3,3,3,3,1,3,3,2
unbuildable_remnant_plots,O_0,4044,1,1,1,1,1,2,2,1,3,2,1,1
standard_self_storage,O_1,7239605,2,4,2,3,2,4,3,2,1,1,2,2
odd_numbers,O_0,8882880,3,1,2,1,2,5,2,1,1,1,1,1
even_numbers,O_1,8969280,3,1,2,3,2,5,2,1,1,1,1,1
abramelin_operation_holistic,O_inf,6027433,2,2,4,5,2,3,3,3,2,3,1,2
ritual_isolation,O_1,7267212,2,4,2,4,1,4,2,1,1,2,1,1
daily_prayer,O_0,496864,1,1,3,2,2,3,2,3,2,2,2,1
magic_squares,O_0,16536778,4,5,1,3,3,2,3,4,2,1,3,3
holy_guardian_angel_claimed,O_inf,17056165,4,5,3,5,3,3,1,4,2,4,1,2
protected_consciousness_target,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
apocalypse_revelation,O_inf,17272174,4,5,4,5,3,3,1,4,2,4,3,3
IsingNavigator,O_inf,7312373,2,4,2,5,1,5,1,1,2,1,2,2
swendsen_wang_algorithm,O_inf,7312373,2,4,2,5,1,5,1,1,2,1,2,2
metropolis_sampler_ising,O_0,7179905,2,4,2,2,1,4,1,1,2,2,2,2
addr_1,O_0,12484,1,1,1,1,1,5,2,1,1,1,2,1
addr_12,O_0,12720,1,1,1,1,1,5,2,2,1,1,1,1
addr_123,O_0,12012,1,1,1,1,1,5,1,3,1,2,1,1
addr_1231,O_0,19708,1,1,1,1,2,2,3,3,1,3,2,1
addr_12312,O_0,1122720,1,2,2,1,3,5,3,3,1,1,1,1
addr_123123,O_0,12324492,3,5,2,1,1,5,2,1,1,2,1,1
addr_1231231,O_0,2216191,1,3,3,2,1,5,2,3,1,3,2,4
addr_12312312,O_2,4413747,2,1,1,3,1,3,2,3,2.67,1,1,4
topo_viz_pattern,O_0,546061,1,1,3,3,2,5,2,4,2,2,1,2
thunder_perfect_mind,O_0,16969774,4,5,3,3,3,3,1,4,2,4,3,3
solve_et_coagula_holistic,O_inf,16192174,4,4,3,5,3,3,1,4,2,4,3,3
hela_cells,O_0,284956,1,1,2,2,2,4,3,4,2,3,2,1
skin_boundary,O_0,14366241,4,2,3,3,2,4,1,4,2,3,3,2
bbb_boundary,O_0,15886641,4,4,2,3,3,2,1,3,2,3,3,2
plasma_membrane_boundary,O_0,13503201,4,1,3,3,2,4,2,4,2,3,3,2
classical_cns_drug,O_0,1190944,1,2,2,3,2,4,2,3,2,2,2,1
lnp_neural,O_0,2704149,1,4,1,3,2,4,3,4,2,2,3,2
exosome_therapeutic,O_inf,15975921,4,4,2,5,3,3,1,3,2,3,3,2
theta_bridge_therapeutic,O_inf,17056173,4,5,3,5,3,3,1,4,2,4,3,2
glioblastoma_state,O_0,13502241,4,1,3,3,2,4,1,4,2,3,3,2
neuroinflammation_state,O_0,14366241,4,2,3,3,2,4,1,4,2,3,3,2
neuroinflammation_state_corrected,O_0,14366240,4,2,3,3,2,4,1,4,2,3,3,1
HPA_axis,O_0,9608240,3,2,1,3,2,2,1,3,2,3,3,1
gnostic_christianity,O_0,14334332,4,2,3,2,3,3,1,3,2,4,3,1
contemporary_christianity,O_1,4646180,2,1,2,3,2,4,1,4,1,2,3,1
FTL_alcubierre_warp,O_inf,17059053,4,5,3,5,3,4,1,4,2,4,3,2
FTL_traversable_wormhole,O_inf,17056174,4,5,3,5,3,3,1,4,2,4,3,3
FTL_quantum_tunnel,O_0,5872142,2,2,4,1,3,4,3,4,2,2,1,3
FTL_subspace_manifold,O_inf,17056163,4,5,3,5,3,3,1,4,2,3,3,4
FTL_tachyon_comm,O_0,9358732,3,1,4,2,2,5,2,3,2.67,3,2,1
FTL_krasnikov_tube,O_0,14374654,4,2,3,3,3,2,1,3,2,4,3,3
FTL_hyperspace_jump,O_inf,12739042,3,5,3,5,3,4,1,4,2,3,3,3
FTL_negative_energy,O_0,6974417,2,4,1,2,2,2,3,1,1,2,2,2
FTL_causality_violation,O_2,10918750,3,3,3,3,3,2,1,3,2.67,4,3,3
FTL_engineering_impl,O_0,4648129,2,1,2,3,2,4,3,4,2,1,1,2
FTL_dimensional_compact,O_inf,16839923,4,5,2,5,3,3,1,3,2,3,3,4
generic_intersection,O_0,4647412,2,1,2,3,2,4,3,1,2,1,2,1
substrate_decoder_only,O_inf,6039898,2,2,4,5,3,3,1,3,2,1,3,3
substrate_universal,O_inf,7767934,2,4,4,5,3,3,1,3,2,4,3,3
substrate_state_space,O_0,7033534,2,4,1,3,3,3,1,3,2,4,3,3
substrate_mixture_of_experts,O_1,6373688,2,3,2,3,2,4,1,2,1,1,3,1
tool_call_web_search,O_0,2229620,1,3,3,2,2,5,1,3,1,2,3,1
tool_call_code_exec,O_0,2228660,1,3,3,2,2,4,3,3,1,2,3,1
tool_call_file_io,O_1,758892,1,1,4,3,2,4,2,3,1,2,1,1
tool_call_api_call,O_0,2229608,1,3,3,2,2,5,1,3,1,1,3,1
tool_call_agent_spawn,O_0,1361784,1,2,3,2,2,3,3,3,1,3,1,1
loop_think,O_0,5943917,2,2,4,3,2,4,3,3,2,3,2,2
loop_act,O_0,776220,1,1,4,3,3,5,2,3,2,2,1,1
loop_observe,O_0,1408141,1,2,3,3,2,4,3,4,2,2,1,2
loop_update,O_0,13931134,4,2,1,3,2,3,1,3,2,4,3,3
act_obs_comp,O_0,1624141,1,2,4,3,2,4,3,4,2,2,1,2
memory_context_window,O_0,7689430,2,4,4,3,3,5,3,4,2,2,3,3
memory_rag,O_0,4823300,2,1,3,2,2,5,3,2,1,2,3,1
memory_episodic,O_0,10175602,3,2,4,1,2,4,1,3,2,3,3,3
memory_parametric,O_inf,16837294,4,5,2,5,3,2,1,4,2,4,3,3
admissible_substrate,O_0,7683454,2,4,4,3,3,3,3,3,2,4,3,3
agent_loop_base,O_0,5079921,2,1,4,3,2,4,3,3,2,3,3,2
memory_ideal,O_inf,16840174,4,5,2,5,3,3,1,4,2,4,3,3
tool_call_base,O_0,2231540,1,3,3,2,2,5,3,3,1,2,3,1
substrate_loop_tensor,O_0,7669054,2,4,4,3,2,3,3,3,2,4,3,3
memory_tool_tensor,O_0,16912174,4,5,3,2,2,3,1,4,2,4,3,3
agent_rag_react,O_0,5036660,2,1,4,2,2,4,3,3,1,2,3,1
agent_mcp_orchestrator,O_1,6805713,2,3,4,3,2,4,1,2,1,3,3,2
agent_grammar_optimal,O_0,17128174,4,5,4,2,2,3,1,4,2,4,3,3
agent_network_homogeneous,O_0,4816174,2,1,3,2,2,3,1,4,2,4,3,3
agent_network_hierarchical,O_0,6155134,2,3,1,3,2,3,1,3,2,4,3,3
agent_network_adversarial,O_0,4993374,2,1,4,1,2,4,3,2,2.67,3,2,3
agent_network_consensus,O_0,4642865,2,1,2,3,2,3,1,2,2,2,2,2
agent_minimal,O_0,12480,1,1,1,1,1,5,2,1,1,1,1,1
agent_impossible_floor,O_0,12966768,4,1,1,1,1,3,2,1,2,1,1,1
driven_dissipative_fast_achiral,O_0,9301880,3,1,4,1,1,5,3,2,3,1,3,1
baseline_driven_dissipative,O_0,4982356,2,1,4,1,1,5,3,4,3,1,2,1
target_driven_chiral_transition,O_0,4859338,2,1,3,3,2,3,1,4,2,1,3,3
dd_baseline,O_inf,4895476,2,1,3,4,1,5,3,2,3,1,2,1
dd_target,O_0,4852624,2,1,3,3,1,5,3,4,2,2,2,1
jwst_hubble_split,O_0,6512589,2,3,3,1,3,2,1,4,2.67,4,3,2
too_big_too_early_galaxy,O_0,4827791,2,1,3,2,3,2,1,4,2.67,4,3,4
dust_shrouded_agn,O_2,1511686,1,2,3,5,3,5,3,3,2.67,2,3,3
exoplanet_haze,O_2,3136245,1,4,3,3,2,4,3,4,2.67,2,3,2
lcdm_standard,O_1,4645948,2,1,2,3,2,4,1,3,1,3,2,1
dcbh_standard,O_0,5725038,2,2,3,3,2,3,3,3,2,3,2,3
jswt_tzimtzum_pinch,O_inf,15328174,4,3,3,5,3,3,1,4,2,4,3,3
test_sys3,O_0,11137502,3,3,4,3,3,3,1,3,2,2,1,3
_test_gamma,O_0,11137502,3,3,4,3,3,3,1,3,2,2,1,3
gate_test,O_0,11137502,3,3,4,3,3,3,1,3,2,2,1,3
multiverse_test,O_0,13124974,4,1,1,4,3,3,1,4,2,4,3,3
multiverse_test2,O_0,13124974,4,1,1,4,3,3,1,4,2,4,3,3
multiverse,O_inf,17272174,4,5,4,5,3,3,1,4,2,4,3,3
homochirality,O_inf,9497825,3,1,4,5,3,3,3,3,2,2,2,2
weak_parity_violation,O_0,9973452,3,2,3,1,3,4,1,1,1,2,1,1
ai_generated_text,O_0,8869960,3,1,2,1,1,5,3,3,1,4,2,1
human_generated_text,O_inf,6892641,2,3,4,5,2,4,1,4,2,3,3,2
